year,winner,winningParty,state,total,p1_votes,p1_percent,p1_EV,p2_votes,p2_percent,p2_EV,p3_votes,p3_percent,p3_EV,p4_votes,p4_percent,p4_EV,notes
1976,Carter,Democratic,Wisconsin,2104175,1040232,0.4944,11,1004987,0.4776,0,0,0,0,0,0,0,
1976,Carter,Republican,Wyoming,156343,62239,0.3981,0,92717,0.593,3,0,0,0,0,0,0,
1980,Reagan,Republican,Alabama,1341929,654192,0.4875,9,636730,0.4745,0,16481,0.0123,0,0,0,0,
1980,Reagan,Republican,Alaska,158445,86112,0.5435,3,41842,0.2641,0,11155,0.0704,0,0,0,0,
1980,Reagan,Republican,Arizona,873945,529688,0.6061,6,246843,0.2824,0,76952,0.0881,0,0,0,0,
1980,Reagan,Republican,Arkansas,837582,403164,0.4813,6,398041,0.4752,0,22468,0.0268,0,0,0,0,
1980,Reagan,Republican,California,8587063,4524858,0.5269,45,3083661,0.3591,0,739833,0.0862,0,0,0,0,
1980,Reagan,Republican,Colorado,1184415,652264,0.5507,7,367973,0.3107,0,130633,0.1103,0,0,0,0,
1980,Reagan,Republican,Connecticut,1406285,677210,0.4816,8,541732,0.3852,0,171807,0.1222,0,0,0,0,
1980,Reagan,Republican,Delaware,235900,111252,0.4716,3,105754,0.4483,0,16288,0.069,0,0,0,0,
1980,Reagan,Democratic,District_of_Columbia,175237,23545,0.1344,0,131113,0.7482,3,16337,0.0932,0,0,0,0,
1980,Reagan,Republican,Florida,3686930,2046951,0.5552,17,1419475,0.385,0,189692,0.0514,0,0,0,0,
1980,Reagan,Democratic,Georgia,1596695,654168,0.4097,0,890733,0.5579,12,36055,0.0226,0,0,0,0,
1980,Reagan,Democratic,Hawaii,303287,130112,0.429,0,135879,0.448,4,32021,0.1056,0,0,0,0,
1980,Reagan,Republican,Idaho,437431,290699,0.6646,4,110192,0.2519,0,27058,0.0619,0,0,0,0,
1980,Reagan,Republican,Illinois,4749721,2358049,0.4965,26,1981413,0.4172,0,346754,0.073,0,0,0,0,
1980,Reagan,Republican,Indiana,2242033,1255656,0.5601,13,844197,0.3765,0,111639,0.0498,0,0,0,0,
1980,Reagan,Republican,Iowa,1317661,676026,0.5131,8,508672,0.386,0,115633,0.0878,0,0,0,0,
1980,Reagan,Republican,Kansas,979795,566812,0.5785,7,326150,0.3329,0,68231,0.0696,0,0,0,0,
1980,Reagan,Republican,Kentucky,1294627,635274,0.4907,9,616417,0.4761,0,31127,0.024,0,0,0,0,
1980,Reagan,Republican,Louisiana,1548591,792853,0.512,10,708453,0.4575,0,26345,0.017,0,0,0,0,
1980,Reagan,Republican,Maine,523011,238522,0.4561,4,220974,0.4225,0,53327,0.102,0,0,0,0,
1980,Reagan,Democratic,Maryland,1540496,680606,0.4418,0,726161,0.4714,10,119537,0.0776,0,0,0,0,
1980,Reagan,Republican,Massachusetts,2522890,1057631,0.4192,14,1053802,0.4177,0,382539,0.1516,0,0,0,0,
1980,Reagan,Republican,Michigan,3909725,1915225,0.4899,21,1661532,0.425,0,275223,0.0704,0,0,0,0,
1980,Reagan,Democratic,Minnesota,2051980,873268,0.4256,0,954174,0.465,10,174990,0.0853,0,0,0,0,
1980,Reagan,Republican,Mississippi,892620,441089,0.4942,7,429281,0.4809,0,12036,0.0135,0,0,0,0,
1980,Reagan,Republican,Missouri,2099824,1074181,0.5116,12,931182,0.4435,0,77920,0.0371,0,0,0,0,
1980,Reagan,Republican,Montana,363952,206814,0.5682,4,118032,0.3243,0,29281,0.0805,0,0,0,0,
1980,Reagan,Republican,Nebraska,640854,419937,0.6553,5,166851,0.2604,0,44993,0.0702,0,0,0,0,
1980,Reagan,Republican,Nevada,247885,155017,0.6254,3,66666,0.2689,0,17651,0.0712,0,0,0,0,
1980,Reagan,Republican,New_Hampshire,383990,221705,0.5774,4,108864,0.2835,0,49693,0.1294,0,0,0,0,
1980,Reagan,Republican,New_Jersey,2975684,1546557,0.5197,17,1147364,0.3856,0,234632,0.0788,0,0,0,0,
1980,Reagan,Republican,New_Mexico,456971,250779,0.5488,4,167826,0.3673,0,29459,0.0645,0,0,0,0,
1980,Reagan,Republican,New_York,6201959,2893831,0.4666,41,2728372,0.4399,0,467801,0.0754,0,0,0,0,
1980,Reagan,Republican,North_Carolina,1855833,915018,0.493,13,875635,0.4718,0,52800,0.0285,0,0,0,0,
1980,Reagan,Republican,North_Dakota,301545,193695,0.6423,3,79189,0.2626,0,23640,0.0784,0,0,0,0,
1980,Reagan,Republican,Ohio,4283603,2206545,0.5151,25,1752414,0.4091,0,254472,0.0594,0,0,0,0,
1980,Reagan,Republican,Oklahoma,1149708,695570,0.605,8,402026,0.3497,0,38284,0.0333,0,0,0,0,
1980,Reagan,Republican,Oregon,1181516,571044,0.4833,6,456890,0.3867,0,112389,0.0951,0,0,0,0,
1980,Reagan,Republican,Pennsylvania,4561501,2261872,0.4959,27,1937540,0.4248,0,292921,0.0642,0,0,0,0,
1980,Reagan,Democratic,Rhode_Island,416072,154793,0.372,0,198342,0.4767,4,59819,0.1438,0,0,0,0,
1980,Reagan,Republican,South_Carolina,894071,441841,0.4942,8,430385,0.4814,0,14153,0.0158,0,0,0,0,
1980,Reagan,Republican,South_Dakota,327703,198343,0.6053,4,103855,0.3169,0,21431,0.0654,0,0,0,0,
1980,Reagan,Republican,Tennessee,1617616,787761,0.487,10,783051,0.4841,0,35991,0.0222,0,0,0,0,
1980,Reagan,Republican,Texas,4541636,2510705,0.5528,26,1881147,0.4142,0,111613,0.0246,0,0,0,0,
1980,Reagan,Republican,Utah,604222,439687,0.7277,4,124266,0.2057,0,30284,0.0501,0,0,0,0,
1980,Reagan,Republican,Vermont,213299,94628,0.4436,3,81952,0.3842,0,31761,0.1489,0,0,0,0,
1980,Reagan,Republican,Virginia,1866032,989609,0.5303,12,752174,0.4031,0,95418,0.0511,0,0,0,0,
1980,Reagan,Republican,Washington,1742394,865244,0.4966,9,650193,0.3732,0,185073,0.1062,0,0,0,0,
1980,Reagan,Democratic,West_Virginia,737715,334206,0.453,0,367462,0.4981,6,31691,0.043,0,0,0,0,
1980,Reagan,Republican,Wisconsin,2273221,1088845,0.479,11,981584,0.4318,0,160657,0.0707,0,0,0,0,
1980,Reagan,Republican,Wyoming,176713,110700,0.6264,3,49427,0.2797,0,12072,0.0683,0,0,0,0,
1984,Reagan,Republican,Alabama,1441713,872849,0.6054,9,551899,0.3828,0,0,0,0,0,0,0,
1984,Reagan,Republican,Alaska,207605,138377,0.6665,3,62007,0.2987,0,0,0,0,0,0,0,
1984,Reagan,Republican,Arizona,1025897,681416,0.6642,7,333854,0.3254,0,0,0,0,0,0,0,
1984,Reagan,Republican,Arkansas,884406,534774,0.6047,6,338646,0.3829,0,0,0,0,0,0,0,
1984,Reagan,Republican,California,9505423,5467009,0.5751,47,3922519,0.4127,0,0,0,0,0,0,0,
1984,Reagan,Republican,Colorado,1295380,821817,0.6344,8,454975,0.3512,0,0,0,0,0,0,0,
1984,Reagan,Republican,Connecticut,1466900,890877,0.6073,8,569597,0.3883,0,0,0,0,0,0,0,
1984,Reagan,Republican,Delaware,254572,152190,0.5978,3,101656,0.3993,0,0,0,0,0,0,0,
1984,Reagan,Democratic,District_of_Columbia,211288,29009,0.1373,0,180408,0.8538,3,0,0,0,0,0,0,
1984,Reagan,Republican,Florida,4180051,2730350,0.6532,21,1448816,0.3466,0,0,0,0,0,0,0,
1984,Reagan,Republican,Georgia,1776120,1068722,0.6017,12,706628,0.3978,0,0,0,0,0,0,0,
1984,Reagan,Republican,Hawaii,335846,185050,0.551,4,147154,0.4382,0,0,0,0,0,0,0,
1984,Reagan,Republican,Idaho,411144,297523,0.7236,4,108510,0.2639,0,0,0,0,0,0,0,
1984,Reagan,Republican,Illinois,4819088,2707103,0.5617,24,2086499,0.433,0,0,0,0,0,0,0,
1984,Reagan,Republican,Indiana,2233069,1377230,0.6167,12,841481,0.3768,0,0,0,0,0,0,0,
1984,Reagan,Republican,Iowa,1319805,703088,0.5327,8,605620,0.4589,0,0,0,0,0,0,0,
1984,Reagan,Republican,Kansas,1021991,677296,0.6627,7,333149,0.326,0,0,0,0,0,0,0,
1984,Reagan,Republican,Kentucky,1369345,821702,0.6001,9,539539,0.394,0,0,0,0,0,0,0,
1984,Reagan,Republican,Louisiana,1706822,1037299,0.6077,10,651586,0.3818,0,0,0,0,0,0,0,
1984,Reagan,Republican,Maine,553144,336500,0.6083,4,214515,0.3878,0,0,0,0,0,0,0,
1984,Reagan,Republican,Maryland,1675873,879918,0.5251,10,787935,0.4702,0,0,0,0,0,0,0,
1984,Reagan,Republican,Massachusetts,2559453,1310936,0.5122,13,1239606,0.4843,0,0,0,0,0,0,0,
1984,Reagan,Republican,Michigan,3801658,2251571,0.5923,20,1529638,0.4024,0,0,0,0,0,0,0,
1984,Reagan,Democratic,Minnesota,2084449,1032603,0.4954,0,1036364,0.4972,10,0,0,0,0,0,0,
1984,Reagan,Republican,Mississippi,941104,582377,0.6188,7,352192,0.3742,0,0,0,0,0,0,0,
1984,Reagan,Republican,Missouri,2122783,1274188,0.6002,11,848583,0.3998,0,0,0,0,0,0,0,
1984,Reagan,Republican,Montana,384377,232450,0.6047,4,146742,0.3818,0,0,0,0,0,0,0,
1984,Reagan,Republican,Nebraska,652090,460054,0.7055,5,187866,0.2881,0,0,0,0,0,0,0,
1984,Reagan,Republican,Nevada,286667,188770,0.6585,4,91655,0.3197,0,0,0,0,0,0,0,
1984,Reagan,Republican,New_Hampshire,389066,267051,0.6864,4,120395,0.3094,0,0,0,0,0,0,0,
1984,Reagan,Republican,New_Jersey,3217862,1933630,0.6009,16,1261323,0.392,0,0,0,0,0,0,0,
1984,Reagan,Republican,New_Mexico,514370,307101,0.597,5,201769,0.3923,0,0,0,0,0,0,0,
1984,Reagan,Republican,New_York,6806810,3664763,0.5384,36,3119609,0.4583,0,0,0,0,0,0,0,
1984,Reagan,Republican,North_Carolina,2175361,1346481,0.619,13,824287,0.3789,0,0,0,0,0,0,0,
1984,Reagan,Republican,North_Dakota,308971,200336,0.6484,3,104429,0.338,0,0,0,0,0,0,0,
1984,Reagan,Republican,Ohio,4547619,2678560,0.589,23,1825440,0.4014,0,0,0,0,0,0,0,
1984,Reagan,Republican,Oklahoma,1255676,861530,0.6861,8,385080,0.3067,0,0,0,0,0,0,0,
1984,Reagan,Republican,Oregon,1226527,685700,0.5591,7,536479,0.4374,0,0,0,0,0,0,0,
1984,Reagan,Republican,Pennsylvania,4844903,2584323,0.5334,25,2228131,0.4599,0,0,0,0,0,0,0,
1984,Reagan,Republican,Rhode_Island,410492,212080,0.5166,4,197106,0.4802,0,0,0,0,0,0,0,
1984,Reagan,Republican,South_Carolina,968529,615539,0.6355,8,344459,0.3557,0,0,0,0,0,0,0,
1984,Reagan,Republican,South_Dakota,317867,200267,0.63,3,116113,0.3653,0,0,0,0,0,0,0,
1984,Reagan,Republican,Tennessee,1711994,990212,0.5784,11,711714,0.4157,0,0,0,0,0,0,0,
1984,Reagan,Republican,Texas,5397571,3433428,0.6361,29,1949276,0.3611,0,0,0,0,0,0,0,
1984,Reagan,Republican,Utah,629656,469105,0.745,5,155369,0.2468,0,0,0,0,0,0,0,
1984,Reagan,Republican,Vermont,234561,135865,0.5792,3,95730,0.4081,0,0,0,0,0,0,0,
1984,Reagan,Republican,Virginia,2146635,1337078,0.6229,12,796250,0.3709,0,0,0,0,0,0,0,
1984,Reagan,Republican,Washington,1883910,1051670,0.5582,10,807352,0.4286,0,0,0,0,0,0,0,
1984,Reagan,Republican,West_Virginia,735742,405483,0.5511,6,328125,0.446,0,0,0,0,0,0,0,
1984,Reagan,Republican,Wisconsin,2211689,1198584,0.5419,11,995740,0.4502,0,0,0,0,0,0,0,
1984,Reagan,Republican,Wyoming,188968,133241,0.7051,3,53370,0.2824,0,0,0,0,0,0,0,
1988,Bush,Republican,Alabama,1378476,815576,0.5917,9,549506,0.3986,0,0,0,0,0,0,0,
1988,Bush,Republican,Alaska,200116,119251,0.5959,3,72584,0.3627,0,0,0,0,0,0,0,
1988,Bush,Republican,Arizona,1171873,702541,0.5995,7,454029,0.3874,0,0,0,0,0,0,0,
1988,Bush,Republican,Arkansas,827738,466578,0.5637,6,349237,0.4219,0,0,0,0,0,0,0,
1988,Bush,Republican,California,9887065,5054917,0.5113,47,4702233,0.4756,0,0,0,0,0,0,0,
1988,Bush,Republican,Colorado,1372394,728177,0.5306,8,621453,0.4528,0,0,0,0,0,0,0,
1988,Bush,Republican,Connecticut,1443394,750241,0.5198,8,676584,0.4687,0,0,0,0,0,0,0,
1988,Bush,Republican,Delaware,249891,139639,0.5588,3,108647,0.4348,0,0,0,0,0,0,0,
1988,Bush,Democratic,District_of_Columbia,192877,27590,0.143,0,159407,0.8265,3,0,0,0,0,0,0,
1988,Bush,Republican,Florida,4302313,2618885,0.6087,21,1656701,0.3851,0,0,0,0,0,0,0,
1988,Bush,Republican,Georgia,1809672,1081331,0.5975,12,714792,0.395,0,0,0,0,0,0,0,
1988,Bush,Democratic,Hawaii,354461,158625,0.4475,0,192364,0.5427,4,0,0,0,0,0,0,
1988,Bush,Republican,Idaho,408968,253881,0.6208,4,147272,0.3601,0,0,0,0,0,0,0,
1988,Bush,Republican,Illinois,4559120,2310939,0.5069,24,2215940,0.486,0,0,0,0,0,0,0,
1988,Bush,Republican,Indiana,2168621,1297763,0.5984,12,860643,0.3969,0,0,0,0,0,0,0,
1988,Bush,Democratic,Iowa,1225614,545355,0.445,0,670557,0.5471,8,0,0,0,0,0,0,
1988,Bush,Republican,Kansas,993044,554049,0.5579,7,422636,0.4256,0,0,0,0,0,0,0,
1988,Bush,Republican,Kentucky,1322517,734281,0.5552,9,580368,0.4388,0,0,0,0,0,0,0,
1988,Bush,Republican,Louisiana,1628202,883702,0.5427,10,717460,0.4406,0,0,0,0,0,0,0,
1988,Bush,Republican,Maine,555035,307131,0.5534,4,243569,0.4388,0,0,0,0,0,0,0,
1988,Bush,Republican,Maryland,1714358,876167,0.5111,10,826304,0.482,0,0,0,0,0,0,0,
1988,Bush,Democratic,Massachusetts,2632805,1194635,0.4537,0,1401415,0.5323,13,0,0,0,0,0,0,
1988,Bush,Republican,Michigan,3669163,1965486,0.5357,20,1675783,0.4567,0,0,0,0,0,0,0,
1988,Bush,Democratic,Minnesota,2096790,962337,0.459,0,1109471,0.5291,10,0,0,0,0,0,0,
1988,Bush,Republican,Mississippi,931527,557890,0.5989,7,363921,0.3907,0,0,0,0,0,0,0,
1988,Bush,Republican,Missouri,2093713,1084953,0.5182,11,1001619,0.4784,0,0,0,0,0,0,0,
1988,Bush,Republican,Montana,365674,190412,0.5207,4,168936,0.462,0,0,0,0,0,0,0,
1988,Bush,Republican,Nebraska,661465,397956,0.6016,5,259235,0.3919,0,0,0,0,0,0,0,
1988,Bush,Republican,Nevada,350067,206040,0.5886,4,132738,0.3792,0,0,0,0,0,0,0,
1988,Bush,Republican,New_Hampshire,451074,281537,0.6241,4,163696,0.3629,0,0,0,0,0,0,0,
1988,Bush,Republican,New_Jersey,3099553,1743192,0.5624,16,1320352,0.426,0,0,0,0,0,0,0,
1988,Bush,Republican,New_Mexico,521287,270341,0.5186,5,244497,0.469,0,0,0,0,0,0,0,
1988,Bush,Democratic,New_York,6485683,3081871,0.4752,0,3347882,0.5162,36,0,0,0,0,0,0,
1988,Bush,Republican,North_Carolina,2134370,1237258,0.5797,13,890167,0.4171,0,0,0,0,0,0,0,
1988,Bush,Republican,North_Dakota,297261,166559,0.5603,3,127739,0.4297,0,0,0,0,0,0,0,
1988,Bush,Republican,Ohio,4393699,2416549,0.55,23,1939629,0.4415,0,0,0,0,0,0,0,
1988,Bush,Republican,Oklahoma,1171036,678367,0.5793,8,483423,0.4128,0,0,0,0,0,0,0,
1988,Bush,Democratic,Oregon,1201694,560126,0.4661,0,616206,0.5128,7,0,0,0,0,0,0,
1988,Bush,Republican,Pennsylvania,4536251,2300087,0.507,25,2194944,0.4839,0,0,0,0,0,0,0,
1988,Bush,Democratic,Rhode_Island,404620,177761,0.4393,0,225123,0.5564,4,0,0,0,0,0,0,
1988,Bush,Republican,South_Carolina,986009,606443,0.615,8,370554,0.3758,0,0,0,0,0,0,0,
1988,Bush,Republican,South_Dakota,312991,165415,0.5285,3,145560,0.4651,0,0,0,0,0,0,0,
1988,Bush,Republican,Tennessee,1636250,947233,0.5789,11,679794,0.4155,0,0,0,0,0,0,0,
1988,Bush,Republican,Texas,5427410,3036829,0.5595,29,2352748,0.4335,0,0,0,0,0,0,0,
1988,Bush,Republican,Utah,647008,428442,0.6622,5,207343,0.3205,0,0,0,0,0,0,0,
1988,Bush,Republican,Vermont,243328,124331,0.511,3,115775,0.4758,0,0,0,0,0,0,0,
1988,Bush,Republican,Virginia,2191609,1309162,0.5974,12,859799,0.3923,0,0,0,0,0,0,0,
1988,Bush,Democratic,Washington,1865253,903835,0.4846,0,933516,0.5005,10,0,0,0,0,0,0,
1988,Bush,Democratic,West_Virginia,653311,310065,0.4746,0,341016,0.522,,0,0,0,0,0,0,
1988,Bush,Democratic,Wisconsin,2191608,1047499,0.478,0,1126794,0.5141,11,0,0,0,0,0,0,
1988,Bush,Republican,Wyoming,176551,106867,0.6053,3,67113,0.3801,0,0,0,0,0,0,0,
1992,Clinton,Republican,Alabama,1688060,690080,0.4088,0,804283,0.4765,9,183109,0.1085,0,0,0,0,
1992,Clinton,Republican,Alaska,258506,78294,0.3029,0,102000,0.3946,3,73481,0.2843,0,0,0,0,
1992,Clinton,Republican,Arizona,1486975,543050,0.3652,0,572086,0.3847,8,353741,0.2379,0,0,0,0,
1992,Clinton,Democratic,Arkansas,950653,505823,0.5321,6,337324,0.3548,0,99132,0.1043,0,0,0,0,
1992,Clinton,Democratic,California,11131721,5121325,0.4601,54,3630574,0.3261,0,2296006,0.2063,0,0,0,0,
1992,Clinton,Democratic,Colorado,1569180,629681,0.4013,8,562850,0.3587,0,366010,0.2332,0,0,0,0,
1992,Clinton,Democratic,Connecticut,1616332,682318,0.4221,8,578313,0.3578,0,348771,0.2158,0,0,0,0,
1992,Clinton,Democratic,Delaware,289735,126054,0.4351,3,102313,0.3531,0,59213,0.2044,0,0,0,0,
1992,Clinton,Democratic,District_of_Columbia,227572,192619,0.8464,3,20698,0.091,0,9681,0.0425,0,0,0,0,
1992,Clinton,Republican,Florida,5314392,2072698,0.39,0,2173310,0.4089,25,1053067,0.1982,0,0,0,0,
1992,Clinton,Democratic,Georgia,2321125,1008966,0.4347,13,995252,0.4288,0,309657,0.1334,0,0,0,0,
1992,Clinton,Democratic,Hawaii,372842,179310,0.4809,4,136822,0.367,0,53003,0.1422,0,0,0,0,
1992,Clinton,Republican,Idaho,482142,137013,0.2842,0,202645,0.4203,4,130395,0.2704,0,0,0,0,
1992,Clinton,Democratic,Illinois,5050157,2453350,0.4858,22,1734096,0.3434,0,840515,0.1664,0,0,0,0,
1992,Clinton,Republican,Indiana,2305871,848420,0.3679,0,989375,0.4291,12,455934,0.1977,0,0,0,0,
1992,Clinton,Democratic,Iowa,1354607,586353,0.4329,7,504891,0.3727,0,253468,0.1871,0,0,0,0,
1992,Clinton,Republican,Kansas,1157335,390434,0.3374,0,449951,0.3888,6,312358,0.2699,0,0,0,0,
1992,Clinton,Democratic,Kentucky,1492900,665104,0.4455,8,617178,0.4134,0,203944,0.1366,0,0,0,0,
1992,Clinton,Democratic,Louisiana,1790017,815971,0.4558,9,733386,0.4097,0,211478,0.1181,0,0,0,0,
1992,Clinton,Democratic,Maine,679499,263420,0.3877,4,206504,0.3039,0,206820,0.3044,0,0,0,0,
1992,Clinton,Democratic,Maryland,1985046,988571,0.498,10,707094,0.3562,0,281414,0.1418,0,0,0,0,
1992,Clinton,Democratic,Massachusetts,2773700,1318662,0.4754,12,805049,0.2902,0,630731,0.2274,0,0,0,0,
1992,Clinton,Democratic,Michigan,4274673,1871182,0.4377,18,1554940,0.3638,0,824813,0.193,0,0,0,0,
1992,Clinton,Democratic,Minnesota,2347948,1020997,0.4348,10,747841,0.3185,0,562506,0.2396,0,0,0,0,
1992,Clinton,Republican,Mississippi,981793,400258,0.4077,0,487793,0.4968,7,85626,0.0872,0,0,0,0,
1992,Clinton,Democratic,Missouri,2391565,1053873,0.4407,11,811159,0.3392,0,518741,0.2169,0,0,0,0,
1992,Clinton,Democratic,Montana,410611,154507,0.3763,3,144207,0.3512,0,107225,0.2611,0,0,0,0,
1992,Clinton,Republican,Nebraska,737546,216864,0.294,0,343678,0.466,5,174104,0.2361,0,0,0,0,
1992,Clinton,Democratic,Nevada,506318,189148,0.3736,4,175828,0.3473,0,132580,0.2619,0,0,0,0,
1992,Clinton,Democratic,New_Hampshire,537943,209040,0.3886,4,202484,0.3764,0,121337,0.2256,0,0,0,0,
1992,Clinton,Democratic,New_Jersey,3343594,1436206,0.4295,15,1356865,0.4058,0,521829,0.1561,0,0,0,0,
1992,Clinton,Democratic,New_Mexico,569986,261617,0.459,5,212824,0.3734,0,91895,0.1612,0,0,0,0,
1992,Clinton,Democratic,New_York,6926925,3444450,0.4973,33,2346649,0.3388,0,1090721,0.1575,0,0,0,0,
1992,Clinton,Republican,North_Carolina,2611850,1114042,0.4265,0,1134661,0.4344,14,357864,0.137,0,0,0,0,
1992,Clinton,Republican,North_Dakota,308133,99168,0.3218,0,136244,0.4422,3,71084,0.2307,0,0,0,0,
1992,Clinton,Democratic,Ohio,4939967,1984942,0.4018,21,1894310,0.3835,0,1036426,0.2098,0,0,0,0,
1992,Clinton,Republican,Oklahoma,1390359,473066,0.3402,0,592929,0.4265,8,319878,0.2301,0,0,0,0,
1992,Clinton,Democratic,Oregon,1462643,621314,0.4248,7,475757,0.3253,0,354091,0.2421,0,0,0,0,
1992,Clinton,Democratic,Pennsylvania,4959810,2239164,0.4515,23,1791841,0.3613,0,902667,0.182,0,0,0,0,
1992,Clinton,Democratic,Rhode_Island,453477,213299,0.4704,4,131601,0.2902,0,105045,0.2316,0,0,0,0,
1992,Clinton,Republican,South_Carolina,1202527,479514,0.3988,0,577507,0.4802,8,138872,0.1155,0,0,0,0,
1992,Clinton,Republican,South_Dakota,336254,124888,0.3714,0,136718,0.4066,3,73295,0.218,0,0,0,0,
1992,Clinton,Democratic,Tennessee,1982638,933521,0.4708,11,841300,0.4243,0,199968,0.1009,0,0,0,0,
1992,Clinton,Republican,Texas,6154018,2281815,0.3708,0,2496071,0.4056,32,1354781,0.2201,0,0,0,0,
1992,Clinton,Republican,Utah,743999,183429,0.2465,0,322632,0.4336,5,203400,0.2734,0,0,0,0,
1992,Clinton,Democratic,Vermont,289701,133592,0.4611,3,88122,0.3042,0,65991,0.2278,0,0,0,0,
1992,Clinton,Republican,Virginia,2558665,1038650,0.4059,0,1150517,0.4497,13,348639,0.1363,0,0,0,0,
1992,Clinton,Democratic,Washington,2288230,993037,0.434,11,731234,0.3196,0,541780,0.2368,0,0,0,0,
1992,Clinton,Democratic,West_Virginia,683762,331001,0.4841,5,241974,0.3539,0,108829,0.1592,0,0,0,0,
1992,Clinton,Democratic,Wisconsin,2531114,1041066,0.4113,11,930855,0.3678,0,544479,0.2151,0,0,0,0,
1992,Clinton,Republican,Wyoming,200598,68160,0.3398,0,79347,0.3956,3,51263,0.2556,0,0,0,0,
1996,Clinton,Republican,Alabama,1534349,662165,0.4316,0,769044,0.5012,9,92149,0.0601,0,0,0,0,
1996,Clinton,Republican,Alaska,241620,80380,0.3327,0,122746,0.508,3,26333,0.109,0,0,0,0,
1996,Clinton,Democratic,Arizona,1404405,653288,0.4652,8,622073,0.4429,0,112072,0.0798,0,0,0,0,
1996,Clinton,Democratic,Arkansas,884262,475171,0.5374,6,325416,0.368,0,69884,0.079,0,0,0,0,
1996,Clinton,Democratic,California,10019484,5119835,0.511,54,3828380,0.3821,0,697847,0.0696,0,0,0,0,
1996,Clinton,Republican,Colorado,1510704,671152,0.4443,0,691848,0.458,8,99629,0.0659,0,0,0,0,
1996,Clinton,Democratic,Connecticut,1392614,735740,0.5283,8,483109,0.3469,0,139523,0.1002,0,0,0,0,
1996,Clinton,Democratic,Delaware,270845,140355,0.5182,3,99062,0.3658,0,28719,0.106,0,0,0,0,
1996,Clinton,Democratic,District_of_Columbia,185726,158220,0.8519,3,17339,0.0934,0,3611,0.0194,0,0,0,0,
1996,Clinton,Democratic,Florida,5303794,2546870,0.4802,25,2244536,0.4232,0,483870,0.0912,0,0,0,0,
1996,Clinton,Republican,Georgia,2299071,1053849,0.4584,0,1080843,0.4701,13,146337,0.0637,0,0,0,0,
1996,Clinton,Democratic,Hawaii,360120,205012,0.5693,4,113943,0.3164,0,27358,0.076,0,0,0,0,
1996,Clinton,Republican,Idaho,491719,165443,0.3365,0,256595,0.5218,4,62518,0.1271,0,0,0,0,
1996,Clinton,Democratic,Illinois,4311391,2341744,0.5432,22,1587021,0.3681,0,346408,0.0803,0,0,0,0,
1996,Clinton,Republican,Indiana,2135431,887424,0.4156,0,1006693,0.4714,12,224299,0.105,0,0,0,0,
1996,Clinton,Democratic,Iowa,1234075,620258,0.5026,7,492644,0.3992,0,105159,0.0852,0,0,0,0,
1996,Clinton,Republican,Kansas,1074300,387659,0.3608,0,583245,0.5429,6,92639,0.0862,0,0,0,0,
1996,Clinton,Democratic,Kentucky,1388708,636614,0.4584,8,623283,0.4488,0,120396,0.0867,0,0,0,0,
1996,Clinton,Democratic,Louisiana,1783959,927837,0.5201,9,712586,0.3994,0,123293,0.0691,0,0,0,0,
1996,Clinton,Democratic,Maine,605897,312788,0.5162,4,186378,0.3076,0,85970,0.1419,0,0,0,0,
1996,Clinton,Democratic,Maryland,1780870,966207,0.5425,10,681530,0.3827,0,115812,0.065,0,0,0,0,
1996,Clinton,Democratic,Massachusetts,2556786,1571763,0.6147,12,718107,0.2809,0,227217,0.0889,0,0,0,0,
1996,Clinton,Democratic,Michigan,3848844,1989653,0.5169,18,1481212,0.3848,0,336670,0.0875,0,0,0,0,
1996,Clinton,Democratic,Minnesota,2192640,1120438,0.511,10,766476,0.3496,0,257704,0.1175,0,0,0,0,
1996,Clinton,Republican,Mississippi,893857,394022,0.4408,0,439838,0.4921,7,52222,0.0584,0,0,0,0,
1996,Clinton,Democratic,Missouri,2158065,1025935,0.4754,11,890016,0.4124,0,217188,0.1006,0,0,0,0,
1996,Clinton,Republican,Montana,407261,167922,0.4123,0,179652,0.4411,3,55229,0.1356,0,0,0,0,
1996,Clinton,Republican,Nebraska,677415,236761,0.3495,0,363467,0.5365,5,71278,0.1052,0,0,0,0,
1996,Clinton,Democratic,Nevada,464279,203974,0.4393,4,199244,0.4291,0,43986,0.0947,0,0,0,0,
1996,Clinton,Democratic,New_Hampshire,499175,246214,0.4932,4,196532,0.3937,0,48390,0.0969,0,0,0,0,
1996,Clinton,Democratic,New_Jersey,3075807,1652329,0.5372,15,1103078,0.3586,0,262134,0.0852,0,0,0,0,
1996,Clinton,Democratic,New_Mexico,556074,273495,0.4918,5,232751,0.4186,0,32257,0.058,0,0,0,0,
1996,Clinton,Democratic,New_York,6316129,3756177,0.5947,33,1933492,0.3061,0,503458,0.0797,0,0,0,0,
1996,Clinton,Republican,North_Carolina,2515807,1107849,0.4404,0,1225938,0.4873,14,168059,0.0668,0,0,0,0,
1996,Clinton,Republican,North_Dakota,266411,106905,0.4013,0,125050,0.4694,3,32515,0.122,0,0,0,0,
1996,Clinton,Democratic,Ohio,4534434,2148222,0.4738,21,1859883,0.4102,0,483207,0.1066,0,0,0,0,
1996,Clinton,Republican,Oklahoma,1206713,488105,0.4045,0,582315,0.4826,8,130788,0.1084,0,0,0,0,
1996,Clinton,Democratic,Oregon,1377760,649641,0.4715,7,538152,0.3906,0,121221,0.088,0,0,0,0,
